id,name,tenure_months,monthly_revenue,support_tickets_90d,payment_failures_90d,usage_change_pct,nps,plan_type,days_since_login,discount_pct,price_increase_pct,engagement_trend_pct,complaint_recency_days,feature_adoption_pct,competitor_pressure,churned
cust-01250,Customer 01250,4,487.46,0,0,32.7,62,standard,16,0,0,30.1,25,67.7,0,0
cust-01251,Customer 01251,30,130.48,3,0,27.4,45,basic,26,7,10,20.8,35,63.2,0,0
cust-01252,Customer 01252,70,571.64,1,0,0.7,79,standard,8,3,10,1.5,90,94.0,0,0
cust-01253,Customer 01253,4,332.44,0,0,28.1,69,standard,6,24,10,31.6,33,92.6,1,1
cust-01254,Customer 01254,24,1451.05,0,0,-6.1,67,premium,8,0,0,-7.5,77,36.3,2,0
cust-01255,Customer 01255,36,451.64,2,1,-7.8,59,standard,13,13,0,-4.2,16,58.9,0,0
cust-01256,Customer 01256,18,182.28,1,0,11.0,39,basic,34,15,0,19.5,36,86.7,0,0
cust-01257,Customer 01257,32,435.86,2,1,-15.1,93,standard,21,26,0,-13.3,90,40.4,0,0
cust-01258,Customer 01258,39,450.89,1,1,21.2,14,standard,38,18,5,6.3,28,97.2,2,0
cust-01259,Customer 01259,12,347.73,0,1,-22.8,82,standard,9,25,10,-6.1,72,49.5,1,1
cust-01260,Customer 01260,27,195.47,0,1,-17.3,53,basic,7,0,5,-25.7,89,59.1,1,0
cust-01261,Customer 01261,38,253.15,0,2,-13.8,53,basic,12,0,0,-13.8,77,73.8,0,0
cust-01262,Customer 01262,22,274.07,6,0,22.4,82,standard,24,14,0,18.6,25,42.4,1,0
cust-01263,Customer 01263,48,234.63,1,0,-40.9,57,standard,13,0,0,-37.6,69,83.8,0,0
cust-01264,Customer 01264,13,212.28,0,1,-7.5,46,basic,25,12,0,-14.5,51,42.3,1,0
cust-01265,Customer 01265,3,1236.61,0,0,-11.2,25,premium,22,23,20,-7.6,36,35.7,0,0
cust-01266,Customer 01266,10,117.23,1,0,9.5,18,basic,5,0,0,11.0,25,81.2,3,0
cust-01267,Customer 01267,41,302.95,1,0,43.6,55,standard,10,0,15,42.5,13,58.3,2,0
cust-01268,Customer 01268,3,822.25,0,2,-8.6,62,premium,26,25,5,-13.4,46,53.9,1,1
cust-01269,Customer 01269,50,1326.29,2,0,-4.1,17,premium,25,11,0,5.2,11,38.1,0,0
cust-01270,Customer 01270,28,230.12,0,0,-10.2,73,standard,25,6,15,-3.0,46,55.0,0,0
cust-01271,Customer 01271,42,841.94,1,1,3.2,79,premium,24,12,0,2.0,29,71.1,1,0
cust-01272,Customer 01272,12,414.5,0,0,3.0,40,standard,14,15,10,-3.9,45,93.6,2,0
cust-01273,Customer 01273,26,89.17,0,0,-5.2,20,basic,9,18,5,-2.8,57,96.6,0,0
cust-01274,Customer 01274,14,700.63,2,0,39.7,54,premium,8,5,0,42.3,13,65.0,2,0
cust-01275,Customer 01275,32,478.18,3,1,28.3,68,standard,8,5,5,31.5,20,93.8,0,0
cust-01276,Customer 01276,26,329.83,1,0,-1.9,8,standard,8,19,0,10.1,18,87.7,1,1
cust-01277,Customer 01277,36,239.32,0,1,8.1,-6,basic,13,21,0,8.7,53,25.8,1,0
cust-01278,Customer 01278,21,316.27,2,0,-29.8,89,standard,15,14,0,-4.3,12,78.8,2,0
cust-01279,Customer 01279,19,301.73,2,0,-4.2,19,standard,13,11,5,10.2,17,27.1,1,0
cust-01280,Customer 01280,6,232.99,1,0,8.1,69,basic,7,28,5,10.0,16,48.1,0,0
cust-01281,Customer 01281,6,139.39,0,0,26.3,61,basic,15,15,0,19.9,63,82.2,0,0
cust-01282,Customer 01282,34,99.55,3,0,19.2,62,basic,3,23,5,11.2,24,88.9,0,0
cust-01283,Customer 01283,36,1348.15,0,1,3.1,22,premium,15,8,10,7.4,34,76.5,0,0
cust-01284,Customer 01284,8,939.99,1,0,-10.0,44,premium,64,8,15,-19.0,4,71.7,0,1
cust-01285,Customer 01285,26,399.59,5,0,26.5,28,standard,24,3,5,28.2,9,78.6,0,1
cust-01286,Customer 01286,46,475.17,0,1,-18.0,72,standard,13,5,0,-12.4,30,12.9,2,0
cust-01287,Customer 01287,21,562.56,0,0,-16.4,51,standard,18,11,5,-13.9,38,24.8,1,0
cust-01288,Customer 01288,9,79.58,4,0,27.2,73,basic,23,25,5,22.0,27,7.8,0,0
cust-01289,Customer 01289,52,893.89,10,1,-8.9,57,premium,14,0,0,-16.4,3,50.1,2,0
cust-01290,Customer 01290,72,929.89,0,0,9.2,76,premium,12,25,0,14.5,85,82.9,2,0
cust-01291,Customer 01291,23,123.28,0,0,-15.9,42,basic,34,20,0,-14.9,60,19.6,2,0
cust-01292,Customer 01292,42,118.09,1,0,28.1,72,basic,30,25,5,18.9,34,40.4,0,0
cust-01293,Customer 01293,7,146.95,0,1,17.2,73,basic,31,11,0,8.7,63,30.4,1,0
cust-01294,Customer 01294,43,490.15,2,0,-19.4,35,standard,24,16,0,0.3,30,42.2,0,0
cust-01295,Customer 01295,39,134.46,0,0,-54.0,80,basic,41,4,0,-57.7,54,40.5,0,0
cust-01296,Customer 01296,25,146.57,2,0,-25.5,63,basic,12,11,5,-23.2,17,78.5,2,0
cust-01297,Customer 01297,3,482.3,3,0,-12.7,12,standard,12,12,0,-14.4,8,90.5,0,0
cust-01298,Customer 01298,38,142.5,2,1,-20.8,45,basic,40,14,5,-27.8,8,18.2,0,0
cust-01299,Customer 01299,48,132.95,4,1,2.3,87,basic,15,26,5,13.4,20,48.1,0,0
cust-01300,Customer 01300,49,114.72,0,0,9.9,52,basic,7,12,15,15.1,28,30.1,0,0
cust-01301,Customer 01301,7,1344.65,0,0,-15.5,39,premium,9,0,0,-22.2,64,100,2,0
cust-01302,Customer 01302,18,185.43,4,2,15.0,72,basic,53,25,10,18.3,20,66.0,2,1
cust-01303,Customer 01303,29,147.76,3,1,29.3,28,basic,25,21,0,28.1,13,84.7,0,0
cust-01304,Customer 01304,34,175.25,0,0,-15.0,24,basic,8,13,0,-25.2,38,47.7,1,0
cust-01305,Customer 01305,59,482.78,2,0,-34.0,33,standard,33,8,0,-46.7,38,82.0,1,0
cust-01306,Customer 01306,37,323.26,1,0,-22.1,20,standard,9,7,0,-20.1,30,70.5,1,0
cust-01307,Customer 01307,11,491.56,2,0,-18.6,50,premium,3,6,10,-22.1,3,43.8,0,0
cust-01308,Customer 01308,33,485.28,0,0,-4.8,70,standard,20,0,5,-7.1,74,69.5,2,0
cust-01309,Customer 01309,49,236.19,2,0,-25.1,23,basic,17,3,10,-26.9,7,90.5,0,0
cust-01310,Customer 01310,15,108.81,3,0,-35.2,44,basic,6,12,0,-41.8,4,47.5,1,0
cust-01311,Customer 01311,72,819.37,4,0,-3.8,38,premium,73,8,5,-4.1,11,47.2,1,0
cust-01312,Customer 01312,44,184.86,3,0,-21.5,25,basic,40,15,0,-12.4,14,72.0,0,0
cust-01313,Customer 01313,38,1125.51,3,0,-33.3,47,premium,7,1,15,-44.6,11,62.9,0,0
cust-01314,Customer 01314,7,606.9,3,0,-4.4,24,standard,14,22,0,-4.1,16,52.7,1,0
cust-01315,Customer 01315,17,1445.29,2,3,10.3,7,premium,15,2,0,12.1,34,74.2,0,0
cust-01316,Customer 01316,22,458.22,0,0,1.4,91,standard,12,4,10,-1.6,89,55.3,2,0
cust-01317,Customer 01317,21,314.02,2,1,-8.0,42,standard,36,2,0,-18.1,55,49.4,0,0
cust-01318,Customer 01318,22,130.66,1,0,-9.3,47,basic,10,23,0,-5.6,8,27.2,0,0
cust-01319,Customer 01319,50,106.02,4,0,-22.8,74,basic,25,5,10,-24.4,25,23.4,3,1
cust-01320,Customer 01320,33,228.33,4,0,-10.1,71,basic,17,19,10,-16.8,23,42.6,0,0
cust-01321,Customer 01321,33,435.77,0,2,0.7,23,standard,44,12,15,-1.5,28,82.6,0,0
cust-01322,Customer 01322,50,191.14,2,2,16.7,62,basic,4,10,10,21.8,3,26.6,1,0
cust-01323,Customer 01323,41,330.89,3,1,7.5,69,standard,17,11,0,10.4,29,55.8,0,0
cust-01324,Customer 01324,29,1336.81,0,2,-24.2,55,premium,6,0,5,-20.3,87,55.4,0,0
cust-01325,Customer 01325,15,193.73,1,0,0.4,34,basic,19,24,0,-6.3,16,68.9,1,0
cust-01326,Customer 01326,15,624.3,2,1,-19.1,49,premium,14,29,5,-23.4,56,67.9,0,0
cust-01327,Customer 01327,4,110.9,0,1,22.4,58,basic,12,0,10,26.9,68,59.6,1,0
cust-01328,Customer 01328,2,259.01,4,0,-3.3,-10,basic,12,26,5,1.5,17,91.8,1,1
cust-01329,Customer 01329,37,438.61,0,1,17.2,47,standard,39,9,0,3.8,82,69.8,0,0
cust-01330,Customer 01330,5,936.16,0,2,12.9,65,premium,11,7,10,-6.7,60,78.2,1,0
cust-01331,Customer 01331,40,311.74,2,1,-41.3,38,standard,31,15,0,-34.0,31,73.7,0,0
cust-01332,Customer 01332,72,150.42,6,2,-35.8,36,basic,14,0,0,-24.1,60,38.8,0,0
cust-01333,Customer 01333,60,228.1,1,0,-0.3,77,standard,16,14,5,10.3,21,51.3,2,0
cust-01334,Customer 01334,22,995.9,2,0,-7.1,19,premium,15,11,10,-5.7,3,72.8,0,0
cust-01335,Customer 01335,66,1604.52,0,0,31.5,30,premium,7,0,0,30.8,51,55.0,0,0
cust-01336,Customer 01336,26,359.59,0,0,13.4,90,standard,31,21,0,25.4,44,92.6,1,0
cust-01337,Customer 01337,34,251.25,3,0,-1.7,41,basic,19,0,0,5.7,4,35.2,0,0
cust-01338,Customer 01338,39,549.21,0,0,44.2,43,standard,18,7,10,50,84,23.0,0,0
cust-01339,Customer 01339,7,1091.8,9,3,16.7,37,premium,22,24,0,27.5,30,85.6,0,0
cust-01340,Customer 01340,20,142.32,2,0,-20.3,80,basic,46,13,0,-23.9,4,23.6,1,0
cust-01341,Customer 01341,32,162.1,1,0,9.9,41,basic,17,15,0,2.9,17,44.1,1,0
cust-01342,Customer 01342,29,956.33,0,0,-4.6,90,premium,3,8,0,-10.3,63,19.7,0,0
cust-01343,Customer 01343,42,159.3,3,0,7.3,42,basic,31,0,0,9.3,25,10.2,0,0
cust-01344,Customer 01344,17,171.05,0,0,13.4,95,basic,13,31,0,28.4,45,35.9,1,0
cust-01345,Customer 01345,40,349.51,0,1,32.1,63,standard,3,0,10,39.8,65,79.2,0,0
cust-01346,Customer 01346,15,279.38,1,0,-25.3,72,standard,13,14,0,-17.1,23,33.6,0,0
cust-01347,Customer 01347,14,924.76,0,3,29.4,19,premium,6,13,0,26.5,55,41.1,0,1
cust-01348,Customer 01348,20,555.89,4,0,-3.8,52,standard,21,25,0,-17.3,35,36.5,0,0
cust-01349,Customer 01349,59,441.13,0,0,-28.8,43,standard,26,15,15,-32.6,73,23.5,0,0
cust-01350,Customer 01350,19,997.64,7,0,9.7,70,premium,33,7,5,6.4,34,39.8,3,0
cust-01351,Customer 01351,42,183.39,0,0,-34.4,56,basic,20,26,0,-28.1,55,71.8,0,0
cust-01352,Customer 01352,37,511.96,1,0,-21.8,40,standard,22,0,0,-19.8,77,100,2,0
cust-01353,Customer 01353,68,571.53,0,2,-38.6,53,standard,19,16,5,-37.3,40,76.3,0,0
cust-01354,Customer 01354,36,480.5,1,4,-15.0,63,standard,40,7,5,-14.4,38,45.0,0,0
cust-01355,Customer 01355,26,180.83,0,0,-20.9,58,basic,38,0,5,-27.0,35,58.5,0,0
cust-01356,Customer 01356,53,389.63,2,1,35.5,23,standard,36,5,5,37.5,69,46.1,0,0
cust-01357,Customer 01357,23,966.07,4,2,-2.2,84,premium,17,6,0,-1.3,53,54.0,1,0
cust-01358,Customer 01358,4,88.77,2,1,-5.5,51,basic,11,23,5,-1.7,18,60.8,0,0
cust-01359,Customer 01359,9,212.7,9,0,-6.8,58,basic,18,0,10,-8.5,18,14.3,3,1
cust-01360,Customer 01360,9,1384.32,0,1,22.3,45,premium,6,0,0,17.5,54,30.7,0,0
cust-01361,Customer 01361,45,387.48,1,2,15.9,49,standard,22,0,15,8.3,21,62.3,0,0
cust-01362,Customer 01362,35,355.0,1,2,-18.3,52,standard,9,12,0,-23.6,12,93.7,0,0
cust-01363,Customer 01363,45,123.88,0,0,-18.6,63,basic,8,2,0,-24.2,63,54.2,1,0
cust-01364,Customer 01364,6,239.89,4,0,18.6,11,basic,26,16,10,22.3,21,58.6,0,0
cust-01365,Customer 01365,28,1015.19,1,1,29.1,32,premium,21,21,5,36.0,10,44.3,0,0
cust-01366,Customer 01366,71,188.73,3,0,15.0,40,basic,8,10,10,14.1,33,73.9,2,0
cust-01367,Customer 01367,7,938.72,1,1,-21.2,36,premium,4,20,0,-11.3,6,72.7,0,1
cust-01368,Customer 01368,25,128.54,0,0,6.1,23,basic,8,13,5,14.8,86,57.2,2,0
cust-01369,Customer 01369,2,1047.5,0,0,-13.4,23,premium,4,0,10,-10.8,76,39.0,0,0
cust-01370,Customer 01370,18,337.89,0,1,23.7,59,standard,17,8,10,20.9,82,53.9,2,0
cust-01371,Customer 01371,72,499.17,2,2,2.5,44,standard,10,0,0,1.4,51,59.0,2,0
cust-01372,Customer 01372,21,793.95,10,1,-2.0,37,premium,27,10,0,9.2,12,23.8,1,1
cust-01373,Customer 01373,6,132.74,2,2,-27.3,43,basic,20,8,0,-12.2,74,48.0,2,0
cust-01374,Customer 01374,11,1246.55,5,0,1.2,55,premium,14,2,0,2.8,57,74.3,2,1
cust-01375,Customer 01375,16,176.4,3,0,16.1,52,basic,15,45,0,15.5,31,37.4,0,0
cust-01376,Customer 01376,18,148.7,1,0,-4.8,33,basic,12,29,0,2.4,50,20.5,0,0
cust-01377,Customer 01377,20,893.99,0,0,-10.3,73,premium,15,21,0,-8.7,71,53.0,2,0
cust-01378,Customer 01378,20,183.68,1,0,29.5,66,basic,25,26,0,28.1,0,57.8,0,0
cust-01379,Customer 01379,7,330.86,1,0,35.9,42,standard,29,12,0,50,13,55.9,0,0
cust-01380,Customer 01380,12,364.71,1,2,-17.7,48,standard,14,20,5,-23.4,7,64.1,0,0
cust-01381,Customer 01381,38,190.98,0,0,6.0,0,basic,31,3,0,1.3,40,64.4,0,0
cust-01382,Customer 01382,5,158.16,0,0,-12.4,28,basic,5,21,10,-5.4,89,41.1,0,0
cust-01383,Customer 01383,14,432.73,2,0,23.3,64,standard,4,0,0,13.5,5,67.8,1,0
cust-01384,Customer 01384,2,477.99,1,2,-10.3,70,standard,33,11,0,-12.9,25,72.3,0,1
cust-01385,Customer 01385,15,110.67,0,0,8.0,72,basic,11,8,0,7.4,41,12.8,0,0
cust-01386,Customer 01386,25,381.69,1,1,-51.9,26,standard,13,18,0,-62.6,21,31.4,1,1
cust-01387,Customer 01387,23,104.06,0,0,40.7,64,basic,18,0,0,49.6,65,73.1,0,0
cust-01388,Customer 01388,58,1218.4,0,0,-26.4,49,premium,29,0,15,-19.1,64,53.6,0,0
cust-01389,Customer 01389,22,893.33,0,2,5.4,22,premium,18,6,20,-4.4,76,56.9,0,0
cust-01390,Customer 01390,1,230.09,7,0,4.1,5,basic,22,17,0,13.6,34,11.1,2,1
cust-01391,Customer 01391,21,158.81,0,2,-35.0,50,basic,33,4,5,-39.0,59,70.1,0,1
cust-01392,Customer 01392,33,420.95,2,1,20.8,69,standard,8,34,10,22.7,3,69.8,1,0
cust-01393,Customer 01393,21,375.01,5,0,0.0,56,standard,18,6,0,-4.1,27,66.6,0,0
cust-01394,Customer 01394,21,701.95,0,0,2.6,65,premium,16,9,0,9.6,63,99.4,0,0
cust-01395,Customer 01395,22,174.01,0,1,20.3,39,basic,12,15,0,14.0,76,40.6,0,0
cust-01396,Customer 01396,3,322.3,9,0,-15.1,42,standard,22,0,0,-9.5,10,40.1,1,0
cust-01397,Customer 01397,5,950.94,3,0,-18.6,86,premium,8,28,5,-10.2,29,9.6,1,1
cust-01398,Customer 01398,17,362.03,1,2,-51.7,63,standard,14,0,15,-55.6,15,60.4,2,0
cust-01399,Customer 01399,4,183.04,2,1,7.1,20,standard,6,0,0,15.4,37,78.3,1,0
cust-01400,Customer 01400,20,880.21,3,1,-25.0,3,premium,12,8,0,-25.2,43,55.5,2,1
cust-01401,Customer 01401,26,199.64,0,0,11.9,4,basic,10,19,0,10.9,81,92.5,2,0
cust-01402,Customer 01402,13,261.61,5,0,5.4,-10,standard,9,0,0,3.1,6,54.8,2,1
cust-01403,Customer 01403,38,165.83,1,0,-42.4,24,basic,45,7,10,-39.1,47,50.3,2,1
cust-01404,Customer 01404,19,160.1,0,2,6.3,27,basic,16,11,10,-7.7,42,71.6,0,0
cust-01405,Customer 01405,36,395.61,0,0,-26.4,53,standard,15,7,10,-27.7,46,46.8,1,0
cust-01406,Customer 01406,15,154.05,0,0,-25.8,28,basic,34,0,15,-19.1,60,11.7,1,1
cust-01407,Customer 01407,12,404.15,4,2,-50.4,52,standard,29,4,0,-59.5,16,90.0,2,1
cust-01408,Customer 01408,26,1354.81,3,0,-28.2,59,premium,13,0,0,-13.9,0,65.9,1,0
cust-01409,Customer 01409,3,411.1,2,0,-24.2,84,standard,52,7,0,-35.0,40,5,0,0
cust-01410,Customer 01410,33,293.3,1,0,-17.3,19,standard,21,0,5,-11.2,48,66.3,0,0
cust-01411,Customer 01411,51,309.91,1,0,17.3,41,basic,13,7,0,7.9,59,59.3,3,0
cust-01412,Customer 01412,10,182.05,0,2,19.5,59,basic,42,20,5,20.1,79,30.0,0,1
cust-01413,Customer 01413,29,97.9,0,0,8.2,41,basic,6,30,0,11.0,71,42.1,0,0
cust-01414,Customer 01414,5,1445.84,2,0,-9.7,63,premium,22,9,0,-10.9,20,63.6,0,1
cust-01415,Customer 01415,53,330.61,1,1,-20.8,15,standard,54,8,0,-19.8,51,78.7,0,0
cust-01416,Customer 01416,20,163.23,1,1,-3.0,49,basic,86,16,0,-4.3,9,78.5,2,0
cust-01417,Customer 01417,23,149.42,3,0,35.1,81,basic,29,9,5,37.4,27,22.5,0,0
cust-01418,Customer 01418,7,576.95,5,1,17.6,83,standard,23,9,0,20.6,49,40.8,1,0
cust-01419,Customer 01419,10,567.88,2,2,-13.4,59,standard,4,24,10,-1.9,11,26.2,0,1
cust-01420,Customer 01420,29,793.18,1,4,24.6,30,premium,12,15,5,18.6,27,73.0,1,1
cust-01421,Customer 01421,36,131.29,0,1,5.9,30,basic,19,27,10,14.1,48,62.7,1,1
cust-01422,Customer 01422,29,193.8,1,1,4.2,45,basic,28,23,5,3.5,20,79.8,1,0
cust-01423,Customer 01423,28,555.21,0,1,2.8,66,standard,42,12,0,3.8,52,90.5,0,0
cust-01424,Customer 01424,8,1270.68,4,0,-13.2,67,premium,32,3,5,-19.5,18,6.8,0,1
cust-01425,Customer 01425,35,306.66,0,2,0.9,55,standard,11,14,0,4.2,38,46.1,0,0
cust-01426,Customer 01426,2,278.31,3,1,2.7,28,standard,4,15,5,1.4,65,32.1,0,0
cust-01427,Customer 01427,56,135.41,3,0,-18.5,29,basic,13,0,15,-2.1,25,54.7,2,1
cust-01428,Customer 01428,33,706.92,1,0,-15.1,23,premium,30,14,5,-31.5,4,46.6,0,0
cust-01429,Customer 01429,1,235.03,6,2,4.8,6,standard,14,11,0,14.2,2,73.4,1,0
cust-01430,Customer 01430,18,1077.47,4,2,-7.8,62,premium,26,25,15,-24.4,49,55.1,0,1
cust-01431,Customer 01431,25,278.49,2,0,43.7,36,standard,8,9,0,50,31,60.0,1,0
cust-01432,Customer 01432,53,1184.36,2,1,-36.7,43,premium,49,0,0,-25.9,37,42.2,0,0
cust-01433,Customer 01433,15,506.61,1,0,-4.7,39,standard,4,8,0,-3.0,10,38.0,0,0
cust-01434,Customer 01434,22,165.09,0,1,-4.5,52,basic,38,15,5,5.9,74,88.1,3,0
cust-01435,Customer 01435,52,197.36,0,1,0.9,10,basic,5,7,10,-2.3,38,36.0,0,0
cust-01436,Customer 01436,8,63.92,1,2,-3.2,51,basic,22,18,5,-6.9,90,13.1,2,0
cust-01437,Customer 01437,18,245.03,1,0,1.9,12,basic,0,16,15,13.0,18,98.7,2,0
cust-01438,Customer 01438,54,181.64,0,1,11.7,8,basic,13,15,10,3.4,27,62.5,2,0
cust-01439,Customer 01439,14,1166.0,1,2,10.3,20,premium,49,0,0,25.0,25,73.1,0,0
cust-01440,Customer 01440,58,208.33,0,0,18.2,58,basic,40,18,5,16.4,57,55.3,1,0
cust-01441,Customer 01441,20,111.8,0,1,7.6,42,basic,29,10,10,4.8,70,45.8,0,0
cust-01442,Customer 01442,22,790.76,0,3,-2.9,60,premium,3,4,0,-12.1,51,38.3,1,0
cust-01443,Customer 01443,33,476.45,2,0,-8.3,32,standard,11,11,0,5.0,74,73.5,0,0
cust-01444,Customer 01444,16,382.13,0,3,-21.8,36,standard,8,22,15,-23.0,38,67.3,2,1
cust-01445,Customer 01445,10,153.12,2,1,27.4,43,basic,16,10,0,31.3,31,51.1,2,0
cust-01446,Customer 01446,16,164.84,1,1,27.6,68,basic,17,14,15,41.9,26,54.3,0,0
cust-01447,Customer 01447,49,207.87,6,1,11.1,73,basic,6,13,15,17.3,43,71.0,1,0
cust-01448,Customer 01448,5,540.14,3,0,-18.7,66,standard,17,13,15,-19.7,36,60.1,1,0
cust-01449,Customer 01449,16,111.47,1,3,21.3,95,basic,12,33,0,24.1,35,92.4,3,0
cust-01450,Customer 01450,29,211.87,12,0,14.7,51,standard,27,3,0,26.5,14,79.8,0,0
cust-01451,Customer 01451,53,219.2,0,0,-16.7,35,basic,18,13,0,-23.2,75,76.2,2,0
cust-01452,Customer 01452,7,131.75,1,0,-21.1,32,basic,1,6,0,-10.7,17,83.7,1,0
cust-01453,Customer 01453,10,479.67,0,0,-37.9,8,standard,18,10,0,-31.9,42,56.8,2,1
cust-01454,Customer 01454,8,418.59,1,1,-18.0,29,standard,18,3,0,-26.9,27,39.7,1,0
cust-01455,Customer 01455,43,345.41,1,4,-5.7,31,standard,8,29,0,-8.8,18,66.4,1,1
cust-01456,Customer 01456,16,485.56,0,1,10.3,25,standard,27,4,0,15.6,38,30.2,0,0
cust-01457,Customer 01457,15,193.06,1,0,-33.1,45,basic,21,19,0,-16.7,52,48.2,0,0
cust-01458,Customer 01458,26,779.03,1,1,29.5,81,premium,21,0,5,26.1,63,18.6,2,0
cust-01459,Customer 01459,18,150.71,4,1,-4.8,36,basic,32,17,0,-11.6,20,57.5,0,0
cust-01460,Customer 01460,14,1320.11,0,0,5.2,33,premium,2,0,0,2.2,73,42.7,0,0
cust-01461,Customer 01461,19,175.41,0,1,4.3,45,basic,2,11,5,4.3,86,70.8,0,0
cust-01462,Customer 01462,10,1254.42,0,0,-11.2,76,premium,14,6,15,-15.8,29,26.9,0,0
cust-01463,Customer 01463,29,191.36,3,0,-33.4,31,basic,52,23,0,-30.8,69,75.8,0,0
cust-01464,Customer 01464,15,1504.57,0,1,21.6,62,premium,27,2,15,18.7,35,98.4,0,0
cust-01465,Customer 01465,5,184.72,2,0,3.3,43,basic,7,7,0,12.2,31,61.4,0,0
cust-01466,Customer 01466,18,179.33,3,2,4.7,78,basic,21,16,0,9.9,21,41.3,1,1
cust-01467,Customer 01467,11,148.25,1,2,7.3,53,basic,26,13,0,2.2,15,57.7,0,0
cust-01468,Customer 01468,12,169.57,4,0,11.0,49,basic,24,16,0,2.9,24,28.7,2,0
cust-01469,Customer 01469,7,517.62,0,1,30.6,82,standard,27,20,5,39.2,84,52.2,0,0
cust-01470,Customer 01470,16,904.98,0,2,-0.8,74,premium,4,16,0,0.2,87,64.3,0,0
cust-01471,Customer 01471,13,1438.85,1,0,2.1,41,premium,6,0,15,-0.2,24,37.7,3,0
cust-01472,Customer 01472,16,770.5,3,0,28.3,65,premium,23,9,0,23.2,45,30.3,0,0
cust-01473,Customer 01473,14,529.71,11,0,14.8,36,standard,19,16,10,10.5,9,70.0,0,0
cust-01474,Customer 01474,72,927.94,0,0,-5.5,15,premium,2,2,10,-7.6,85,54.9,1,0
cust-01475,Customer 01475,20,1617.99,0,1,-12.2,19,premium,27,18,10,0.1,75,68.0,0,0
cust-01476,Customer 01476,9,284.34,0,3,-1.0,37,standard,5,38,5,4.9,36,79.4,0,1
cust-01477,Customer 01477,27,157.89,4,2,-16.8,73,basic,20,4,0,-10.1,8,70.8,1,0
cust-01478,Customer 01478,6,869.68,1,0,-29.3,21,premium,33,0,10,-34.4,1,52.8,0,0
cust-01479,Customer 01479,15,325.47,2,0,-25.5,27,standard,20,1,0,-26.2,77,29.8,0,0
cust-01480,Customer 01480,20,364.37,2,0,-11.6,77,standard,6,25,10,-7.4,26,45.8,1,0
cust-01481,Customer 01481,24,1389.51,0,2,9.9,64,premium,13,8,0,8.8,56,63.5,1,0
cust-01482,Customer 01482,3,1090.48,3,1,-8.3,66,premium,36,8,0,-20.6,29,79.9,2,0
cust-01483,Customer 01483,29,511.01,0,2,9.2,-4,standard,54,20,20,16.5,60,75.4,1,1
cust-01484,Customer 01484,50,332.61,0,0,-24.3,13,standard,16,8,5,-28.0,66,48.4,0,0
cust-01485,Customer 01485,24,212.1,6,2,8.9,28,basic,4,12,0,12.5,24,67.8,1,0
cust-01486,Customer 01486,47,156.32,2,0,31.4,40,basic,21,3,0,36.3,12,96.1,2,0
cust-01487,Customer 01487,16,417.42,6,1,-5.5,81,standard,15,18,10,-11.7,19,75.5,0,0
cust-01488,Customer 01488,12,244.87,4,2,9.3,92,basic,4,16,0,-0.7,26,74.0,1,0
cust-01489,Customer 01489,7,469.65,0,0,-6.0,39,standard,53,15,10,-28.1,34,46.3,0,0
cust-01490,Customer 01490,24,208.89,7,1,2.3,55,basic,38,6,5,2.2,45,45.9,0,0
cust-01491,Customer 01491,6,142.19,3,0,-39.7,2,basic,9,10,0,-57.7,5,40.8,2,1
cust-01492,Customer 01492,28,614.52,1,3,8.1,89,premium,37,0,10,9.1,28,29.3,0,1
cust-01493,Customer 01493,19,199.37,2,0,14.8,34,basic,13,5,5,7.7,16,30.3,1,0
cust-01494,Customer 01494,17,320.21,0,2,-56.0,34,standard,19,18,15,-46.4,29,39.6,1,0
cust-01495,Customer 01495,11,388.78,1,0,-36.3,48,standard,47,5,10,-35.4,13,36.2,0,0
cust-01496,Customer 01496,5,550.93,4,0,22.4,22,standard,17,11,10,27.9,41,54.0,1,0
cust-01497,Customer 01497,6,409.93,3,0,-22.4,63,standard,18,20,0,-28.2,43,54.6,0,0
cust-01498,Customer 01498,52,191.7,0,0,-8.0,47,basic,14,15,0,-11.3,87,70.0,0,0
cust-01499,Customer 01499,51,266.87,1,0,7.0,58,basic,8,2,0,9.4,17,50.0,0,0
cust-01500,Customer 01500,46,129.92,1,1,-26.1,45,basic,14,13,0,-18.5,11,93.8,0,0
cust-01501,Customer 01501,11,192.55,0,1,25.6,17,basic,15,3,0,31.5,58,83.5,2,0
cust-01502,Customer 01502,47,974.36,2,0,29.4,85,premium,6,9,0,23.7,21,67.0,1,0
cust-01503,Customer 01503,11,277.81,2,1,-14.1,69,standard,26,8,0,-22.5,60,81.1,1,0
cust-01504,Customer 01504,70,197.53,0,2,-8.7,71,basic,19,0,0,-6.0,73,28.7,0,0
cust-01505,Customer 01505,48,235.83,7,1,-3.5,19,basic,4,14,15,6.4,9,58.4,2,0
cust-01506,Customer 01506,23,253.51,2,1,37.8,45,standard,14,16,10,35.0,19,36.5,0,0
cust-01507,Customer 01507,12,204.85,6,1,39.6,63,basic,8,4,5,47.0,3,78.0,1,0
cust-01508,Customer 01508,19,139.12,2,0,-31.4,1,basic,16,3,0,-36.8,24,32.2,0,0
cust-01509,Customer 01509,34,616.04,0,1,18.0,24,standard,32,3,0,6.6,68,46.3,1,0
cust-01510,Customer 01510,17,129.78,2,0,19.9,55,basic,34,7,0,-0.7,37,49.8,0,0
